Nome, Media, Desvio, Curtose, Mediana, Energia(10), Entropia(10), Contraste(10), Variancia(10), Homogeneidade(10), Energia(01), Entropia(01), Contraste(01), Variancia(01), Homogeneidade(01),Energia(1-1), Entropia(1-1), Contraste(1-1), Variancia(1-1), Homogeneidade(1-1), Classe
RT19_39.jpg, 131.000000, 6340.087402, 2.932744, 1420.500000, 1055017.000000, 1027.140259, 5462.000000, -22.000000, 1060479.000000, 322887.000000, 568.231445, 29047.000000, -111.000000, 351934.000000, 388849.000000, 623.577576, 35201.000000, 89.000000, 424050.000000, Madeira
RT19_40.jpg, 134.000000, 6747.313965, 3.636872, 1532.000000, 382228.000000, 618.245911, 19418.000000, -82.000000, 401646.000000, 710404.000000, 842.854675, 34659.000000, 45.000000, 745063.000000, 371111.000000, 609.188782, 51384.000000, -218.000000, 422495.000000, Madeira
RT21_21.jpg, 131.000000, 4096.433105, 1.508124, 3849.500000, 356933824.000000, 18892.691406, 1048399.000000, -1171.000000, 357982400.000000, 168386.000000, 410.348633, 27421.000000, 99.000000, 195807.000000, 232267.000000, 481.940857, 62389.000000, -439.000000, 294656.000000, Capim
RT21_22.jpg, 130.000000, 4161.293945, 1.564066, 3761.500000, 213723.000000, 462.301849, 18476.000000, -120.000000, 232199.000000, 319696.000000, 565.416687, 31371.000000, 309.000000, 351067.000000, 266346.000000, 516.087219, 34844.000000, -366.000000, 301190.000000, Capim
RT21_23.jpg, 132.000000, 4462.971191, 1.565454, 3376.500000, 455040.000000, 674.566528, 15174.000000, -124.000000, 470214.000000, 447257.000000, 668.772766, 29516.000000, 160.000000, 476773.000000, 447943.000000, 669.285461, 40720.000000, -388.000000, 488663.000000, Capim
RT21_24.jpg, 129.000000, 4515.457031, 1.625808, 3480.000000, 330819.000000, 575.168701, 10313.000000, -131.000000, 341132.000000, 371386.000000, 609.414490, 21097.000000, 125.000000, 392483.000000, 377502.000000, 614.411926, 30437.000000, -357.000000, 407939.000000, Capim
RT21_25.jpg, 132.000000, 4863.625977, 1.766368, 2830.000000, 382432.000000, 618.410889, 11477.000000, -91.000000, 393909.000000, 301649.000000, 549.225830, 10598.000000, 80.000000, 312247.000000, 387360.000000, 622.382507, 17191.000000, -169.000000, 404551.000000, Capim
RT21_26.jpg, 131.000000, 4784.047852, 1.693709, 2955.000000, 1064571.000000, 1031.780518, 19185.000000, -57.000000, 1083756.000000, 1899651.000000, 1378.278320, 40050.000000, 10.000000, 1939701.000000, 11377420.000000, 3373.043213, 217255.000000, -155.000000, 11594675.000000, Capim
RT21_27.jpg, 131.000000, 4702.918945, 1.707986, 3243.500000, 47883960.000000, 6919.823730, 191359.000000, -699.000000, 48075424.000000, 17571316.000000, 4191.815430, 168471.000000, 93.000000, 17739892.000000, 209974.000000, 458.229187, 21509.000000, -265.000000, 231483.000000, Capim
RT21_28.jpg, 130.000000, 4304.708984, 1.558912, 3834.500000, 12050915.000000, 3471.442871, 67489.000000, -445.000000, 12118404.000000, 288912.000000, 537.505371, 11534.000000, 222.000000, 300446.000000, 633027.000000, 795.629944, 35823.000000, -585.000000, 668850.000000, Capim
RT21_29.jpg, 127.000000, 4160.763672, 1.576754, 4390.000000, 2017477.000000, 1420.379150, 26131.000000, -401.000000, 2043608.000000, 1494566.000000, 1222.524414, 27895.000000, 257.000000, 1522461.000000, 768786.000000, 876.804443, 32600.000000, -454.000000, 801386.000000, Capim
RT21_30.jpg, 112.000000, 3559.624756, 1.614008, 5671.000000, 282014.000000, 531.049927, 8911.000000, -213.000000, 290925.000000, 293110.000000, 541.396362, 13402.000000, 292.000000, 306512.000000, 243059.000000, 493.010132, 13518.000000, -324.000000, 256577.000000, Capim
RT21_31.jpg, 118.000000, 3668.604004, 1.595918, 5299.000000, 284678.000000, 533.552246, 11151.000000, -239.000000, 295829.000000, 266385.000000, 516.125000, 12765.000000, 9.000000, 279150.000000, 175178.000000, 418.542725, 25163.000000, -175.000000, 200341.000000, Capim
RT21_32.jpg, 131.000000, 4685.465820, 1.550595, 3019.000000, 484051.000000, 695.737732, 7404.000000, -118.000000, 491455.000000, 663262.000000, 814.408997, 13879.000000, 99.000000, 677141.000000, 284217.000000, 533.120056, 14931.000000, -267.000000, 299148.000000, Capim
RT21_33.jpg, 124.000000, 3845.993652, 1.433431, 4665.000000, 369667.000000, 608.002441, 14654.000000, -288.000000, 384321.000000, 343296.000000, 585.914673, 19997.000000, 231.000000, 363293.000000, 325938.000000, 570.909790, 23534.000000, -402.000000, 349472.000000, Capim
RT21_34.jpg, 133.000000, 4635.275879, 1.639194, 3027.500000, 4462262272.000000, 66800.164062, 2352730.000000, -2860.000000, 4464618496.000000, 1421446.000000, 1192.244141, 23840.000000, 62.000000, 1445286.000000, 357512.000000, 597.923096, 33321.000000, -301.000000, 390833.000000, Capim
RT21_35.jpg, 134.000000, 4808.676758, 1.762196, 2512.000000, 1958425.000000, 1399.437378, 27268.000000, -258.000000, 1985693.000000, 668650.000000, 817.710205, 40040.000000, 94.000000, 708690.000000, 500659.000000, 707.572632, 48930.000000, -300.000000, 549589.000000, Capim
RT21_36.jpg, 120.000000, 4093.877930, 1.476561, 4104.000000, 328954.000000, 573.545105, 38792.000000, -80.000000, 367746.000000, 183649.000000, 428.542877, 31993.000000, 245.000000, 215642.000000, 379698.000000, 616.196411, 68372.000000, -342.000000, 448070.000000, Capim
RT21_37.jpg, 130.000000, 4798.820312, 1.824782, 3031.000000, 484548.000000, 696.094849, 15147.000000, -105.000000, 499695.000000, 390181.000000, 624.644714, 21047.000000, 109.000000, 411228.000000, 11782701.000000, 3432.593994, 340448.000000, -638.000000, 12123149.000000, Capim
RT21_38.jpg, 134.000000, 4571.982422, 1.702124, 3387.000000, 493814.000000, 702.718994, 33230.000000, -142.000000, 527044.000000, 188260.000000, 433.889374, 22174.000000, 54.000000, 210434.000000, 1997185.000000, 1413.218018, 198581.000000, -445.000000, 2195766.000000, Capim
