Nome, Media, Desvio, Curtose, Mediana, Energia(10), Entropia(10), Contraste(10), Variancia(10), Homogeneidade(10), Energia(01), Entropia(01), Contraste(01), Variancia(01), Homogeneidade(01),Energia(1-1), Entropia(1-1), Contraste(1-1), Variancia(1-1), Homogeneidade(1-1), Classe
RT19_1.jpg, 134.000000, 6140.394531, 2.716226, 1376.000000, 948936.000000, 974.133484, 59405.000000, -115.000000, 1008341.000000, 3903825.000000, 1975.809937, 13324.000000, -24.000000, 3917149.000000, 237497.000000, 487.336639, 28422.000000, -142.000000, 265919.000000, Madeira
RT19_10.jpg, 137.000000, 6807.031250, 3.272689, 1079.500000, 529319.000000, 727.543152, 7517.000000, -33.000000, 536836.000000, 661992.000000, 813.628906, 34509.000000, 27.000000, 696501.000000, 1233358.000000, 1110.566528, 34864.000000, -6.000000, 1268222.000000, Madeira
RT19_11.jpg, 137.000000, 6875.477051, 3.621627, 1121.000000, 5956853.000000, 2440.666504, 12787.000000, -17.000000, 5969640.000000, 966392.000000, 983.052368, 40414.000000, -32.000000, 1006806.000000, 1121434.000000, 1058.977783, 49211.000000, -7.000000, 1170645.000000, Madeira
RT19_12.jpg, 136.000000, 6206.983887, 2.840106, 1570.000000, 611563.000000, 782.024963, 28205.000000, -181.000000, 639768.000000, 404227.000000, 635.788513, 25498.000000, 116.000000, 429725.000000, 282357.000000, 531.372742, 44723.000000, -211.000000, 327080.000000, Madeira
RT19_13.jpg, 132.000000, 6170.954102, 3.149417, 1506.000000, 254716.000000, 504.693970, 22967.000000, -37.000000, 277683.000000, 440946.000000, 664.037659, 21427.000000, -5.000000, 462373.000000, 632662.000000, 795.400513, 80596.000000, -90.000000, 713258.000000, Madeira
RT19_14.jpg, 139.000000, 6537.616211, 3.108130, 1271.000000, 915743.000000, 956.944641, 14460.000000, -96.000000, 930203.000000, 564698.000000, 751.463928, 29102.000000, 112.000000, 593800.000000, 657882.000000, 811.099243, 55458.000000, -232.000000, 713340.000000, Madeira
RT19_15.jpg, 136.000000, 6110.511230, 2.636983, 1266.000000, 617634.000000, 785.896912, 53237.000000, -171.000000, 670871.000000, 1643254.000000, 1281.894653, 8229.000000, 9.000000, 1651483.000000, 633243.000000, 795.765686, 58966.000000, -166.000000, 692209.000000, Madeira
RT19_16.jpg, 136.000000, 6055.182129, 2.653375, 1270.000000, 450025.000000, 670.839050, 40687.000000, -103.000000, 490712.000000, 666528.000000, 816.411682, 5058.000000, -2.000000, 671586.000000, 415821.000000, 644.841858, 42285.000000, -179.000000, 458106.000000, Madeira
RT19_17.jpg, 134.000000, 6708.123535, 3.272768, 1367.000000, 342629.000000, 585.345215, 29745.000000, -183.000000, 372374.000000, 834567.000000, 913.546387, 3989.000000, -5.000000, 838556.000000, 305426.000000, 552.653625, 29252.000000, -196.000000, 334678.000000, Madeira
RT19_18.jpg, 137.000000, 5953.143555, 2.576434, 1425.500000, 361560.000000, 601.298584, 35477.000000, -117.000000, 397037.000000, 1665466.000000, 1290.529297, 8509.000000, -9.000000, 1673975.000000, 374744.000000, 612.163391, 44598.000000, -154.000000, 419342.000000, Madeira
RT19_19.jpg, 135.000000, 6326.907715, 2.929905, 1312.500000, 306930.000000, 554.012634, 21724.000000, -112.000000, 328654.000000, 623195.000000, 789.427002, 14234.000000, 70.000000, 637429.000000, 316175.000000, 562.294434, 40933.000000, -221.000000, 357108.000000, Madeira
RT19_2.jpg, 133.000000, 5861.322266, 2.315347, 1388.000000, 568862.000000, 754.229431, 39944.000000, -110.000000, 608806.000000, 1739937.000000, 1319.066772, 8666.000000, 2.000000, 1748603.000000, 571192.000000, 755.772461, 45782.000000, -104.000000, 616974.000000, Madeira
RT19_20.jpg, 139.000000, 6635.629395, 3.440886, 1609.500000, 894463.000000, 945.760559, 41617.000000, -381.000000, 936080.000000, 633444.000000, 795.891968, 5696.000000, 32.000000, 639140.000000, 393906.000000, 627.619324, 33186.000000, -334.000000, 427092.000000, Madeira
RT19_3.jpg, 130.000000, 6555.331055, 3.044992, 1538.500000, 344282.000000, 586.755493, 28333.000000, -135.000000, 372615.000000, 1088110.000000, 1043.125122, 4969.000000, -1.000000, 1093079.000000, 320890.000000, 566.471558, 27820.000000, -94.000000, 348710.000000, Madeira
RT19_4.jpg, 137.000000, 6108.833008, 2.678989, 1426.500000, 537355.000000, 733.045044, 28684.000000, -122.000000, 566039.000000, 2133628.000000, 1460.694336, 6577.000000, 5.000000, 2140205.000000, 519164.000000, 720.530334, 34541.000000, -197.000000, 553705.000000, Madeira
RT19_5.jpg, 135.000000, 6548.823242, 3.152059, 1350.500000, 467476.000000, 683.722168, 19282.000000, -90.000000, 486758.000000, 916292.000000, 957.231445, 11018.000000, 42.000000, 927310.000000, 290380.000000, 538.869202, 25689.000000, -121.000000, 316069.000000, Madeira
